town,buffer,wateryear,metric,value
Juliaetta,10mibuffer,2010,firepeak_erc,79.49715333837285
Juliaetta,10mibuffer,2011,firepeak_erc,88.01984179318889
Juliaetta,10mibuffer,2012,firepeak_erc,86.20169182314098
Juliaetta,10mibuffer,2013,firepeak_erc,89.03912855579009
Juliaetta,10mibuffer,2014,firepeak_erc,83.93143735058007
Juliaetta,10mibuffer,2015,firepeak_erc,93.83960137821762
Juliaetta,10mibuffer,2016,firepeak_erc,75.06623817608536
Juliaetta,10mibuffer,2017,firepeak_erc,88.51894251758428
Juliaetta,10mibuffer,2018,firepeak_erc,83.8370118845501
Juliaetta,10mibuffer,2019,firepeak_erc,81.62211981566821
Juliaetta,10mibuffer,2020,firepeak_erc,82.56252728595683
Juliaetta,10mibuffer,2021,firepeak_erc,90.82471501333978
Juliaetta,10mibuffer,2022,firepeak_erc,77.06405529953915
Juliaetta,10mibuffer,2023,firepeak_erc,90.58382245937423
Juliaetta,10mibuffer,2024,firepeak_erc,80.35859810817365
Juliaetta,10mibuffer,2025,firepeak_erc,79.10162503031773
Juliaetta,10mibuffer,1980,fireseasonlength_bi,196
Juliaetta,10mibuffer,1981,fireseasonlength_bi,190
Juliaetta,10mibuffer,1982,fireseasonlength_bi,226
Juliaetta,10mibuffer,1983,fireseasonlength_bi,141
Juliaetta,10mibuffer,1984,fireseasonlength_bi,303
Juliaetta,10mibuffer,1985,fireseasonlength_bi,197
Juliaetta,10mibuffer,1986,fireseasonlength_bi,178
Juliaetta,10mibuffer,1987,fireseasonlength_bi,274
Juliaetta,10mibuffer,1988,fireseasonlength_bi,341
Juliaetta,10mibuffer,1989,fireseasonlength_bi,165
Juliaetta,10mibuffer,1990,fireseasonlength_bi,129
Juliaetta,10mibuffer,1991,fireseasonlength_bi,297
Juliaetta,10mibuffer,1992,fireseasonlength_bi,250
Juliaetta,10mibuffer,1993,fireseasonlength_bi,135
Juliaetta,10mibuffer,1994,fireseasonlength_bi,294
Juliaetta,10mibuffer,1995,fireseasonlength_bi,229
Juliaetta,10mibuffer,1996,fireseasonlength_bi,NA
Juliaetta,10mibuffer,1997,fireseasonlength_bi,NA
Juliaetta,10mibuffer,1998,fireseasonlength_bi,NA
Juliaetta,10mibuffer,1999,fireseasonlength_bi,128
Juliaetta,10mibuffer,2000,fireseasonlength_bi,330
Juliaetta,10mibuffer,2001,fireseasonlength_bi,124
Juliaetta,10mibuffer,2002,fireseasonlength_bi,NA
Juliaetta,10mibuffer,2003,fireseasonlength_bi,247
Juliaetta,10mibuffer,2004,fireseasonlength_bi,167
Juliaetta,10mibuffer,2005,fireseasonlength_bi,245
Juliaetta,10mibuffer,2006,fireseasonlength_bi,272
Juliaetta,10mibuffer,2007,fireseasonlength_bi,258
Juliaetta,10mibuffer,2008,fireseasonlength_bi,269
Juliaetta,10mibuffer,2009,fireseasonlength_bi,337
Juliaetta,10mibuffer,2010,fireseasonlength_bi,321
Juliaetta,10mibuffer,2011,fireseasonlength_bi,345
Juliaetta,10mibuffer,2012,fireseasonlength_bi,327
Juliaetta,10mibuffer,2013,fireseasonlength_bi,300
Juliaetta,10mibuffer,2014,fireseasonlength_bi,263
Juliaetta,10mibuffer,2015,fireseasonlength_bi,320
Juliaetta,10mibuffer,2016,fireseasonlength_bi,332
Juliaetta,10mibuffer,2017,fireseasonlength_bi,253
Juliaetta,10mibuffer,2018,fireseasonlength_bi,286
Juliaetta,10mibuffer,2019,fireseasonlength_bi,241
Juliaetta,10mibuffer,2020,fireseasonlength_bi,324
Juliaetta,10mibuffer,2021,fireseasonlength_bi,286
Juliaetta,10mibuffer,2022,fireseasonlength_bi,323
Juliaetta,10mibuffer,2023,fireseasonlength_bi,306
Juliaetta,10mibuffer,2024,fireseasonlength_bi,35
Juliaetta,10mibuffer,2025,fireseasonlength_bi,181
Juliaetta,10mibuffer,1980,fireseasonlength_erc,204
Juliaetta,10mibuffer,1981,fireseasonlength_erc,170
Juliaetta,10mibuffer,1982,fireseasonlength_erc,57
Juliaetta,10mibuffer,1983,fireseasonlength_erc,117
Juliaetta,10mibuffer,1984,fireseasonlength_erc,20
Juliaetta,10mibuffer,1985,fireseasonlength_erc,201
Juliaetta,10mibuffer,1986,fireseasonlength_erc,197
Juliaetta,10mibuffer,1987,fireseasonlength_erc,273
Juliaetta,10mibuffer,1988,fireseasonlength_erc,340
Juliaetta,10mibuffer,1989,fireseasonlength_erc,171
Juliaetta,10mibuffer,1990,fireseasonlength_erc,303
Juliaetta,10mibuffer,1991,fireseasonlength_erc,298
Juliaetta,10mibuffer,1992,fireseasonlength_erc,267
Juliaetta,10mibuffer,1993,fireseasonlength_erc,153
Juliaetta,10mibuffer,1994,fireseasonlength_erc,327
Juliaetta,10mibuffer,1995,fireseasonlength_erc,235
Juliaetta,10mibuffer,1996,fireseasonlength_erc,NA
Juliaetta,10mibuffer,1997,fireseasonlength_erc,NA
Juliaetta,10mibuffer,1998,fireseasonlength_erc,NA
Juliaetta,10mibuffer,1999,fireseasonlength_erc,285
Juliaetta,10mibuffer,2000,fireseasonlength_erc,47
Juliaetta,10mibuffer,2001,fireseasonlength_erc,122
Juliaetta,10mibuffer,2002,fireseasonlength_erc,NA
Juliaetta,10mibuffer,2003,fireseasonlength_erc,36
Juliaetta,10mibuffer,2004,fireseasonlength_erc,185
Juliaetta,10mibuffer,2005,fireseasonlength_erc,225
Juliaetta,10mibuffer,2006,fireseasonlength_erc,267
Juliaetta,10mibuffer,2007,fireseasonlength_erc,132
Juliaetta,10mibuffer,2008,fireseasonlength_erc,187
Juliaetta,10mibuffer,2009,fireseasonlength_erc,334
Juliaetta,10mibuffer,2010,fireseasonlength_erc,321
Juliaetta,10mibuffer,2011,fireseasonlength_erc,20
Juliaetta,10mibuffer,2012,fireseasonlength_erc,365
Juliaetta,10mibuffer,2013,fireseasonlength_erc,300
Juliaetta,10mibuffer,2014,fireseasonlength_erc,250
Juliaetta,10mibuffer,2015,fireseasonlength_erc,356
Juliaetta,10mibuffer,2016,fireseasonlength_erc,250
Juliaetta,10mibuffer,2017,fireseasonlength_erc,256
Juliaetta,10mibuffer,2018,fireseasonlength_erc,291
Juliaetta,10mibuffer,2019,fireseasonlength_erc,202
Juliaetta,10mibuffer,2020,fireseasonlength_erc,322
Juliaetta,10mibuffer,2021,fireseasonlength_erc,310
Juliaetta,10mibuffer,2022,fireseasonlength_erc,61
Juliaetta,10mibuffer,2023,fireseasonlength_erc,307
Juliaetta,10mibuffer,2024,fireseasonlength_erc,39
Juliaetta,10mibuffer,2025,fireseasonlength_erc,229
Juliaetta,10mibuffer,1980,fireseverity_bi90,9.516580810287826
Juliaetta,10mibuffer,1981,fireseverity_bi90,21.615302370860352
Juliaetta,10mibuffer,1982,fireseverity_bi90,30.936287130305004
Juliaetta,10mibuffer,1983,fireseverity_bi90,56.01851298695154
Juliaetta,10mibuffer,1984,fireseverity_bi90,15.537934967078254
Juliaetta,10mibuffer,1985,fireseverity_bi90,168.08633351864646
Juliaetta,10mibuffer,1986,fireseverity_bi90,35.184087032056524
Juliaetta,10mibuffer,1987,fireseverity_bi90,49.49446751735392
Juliaetta,10mibuffer,1988,fireseverity_bi90,402.7973535480588
Juliaetta,10mibuffer,1989,fireseverity_bi90,18.542939702337367
Juliaetta,10mibuffer,1990,fireseverity_bi90,59.113868775721386
Juliaetta,10mibuffer,1991,fireseverity_bi90,59.11296927274356
Juliaetta,10mibuffer,1992,fireseverity_bi90,224.70768904324453
Juliaetta,10mibuffer,1993,fireseverity_bi90,12.658219863520923
Juliaetta,10mibuffer,1994,fireseverity_bi90,129.29313267611317
Juliaetta,10mibuffer,1995,fireseverity_bi90,24.692428338907398
Juliaetta,10mibuffer,1996,fireseverity_bi90,1.4766604481349255
Juliaetta,10mibuffer,1997,fireseverity_bi90,0
Juliaetta,10mibuffer,1998,fireseverity_bi90,0
Juliaetta,10mibuffer,1999,fireseverity_bi90,9.472263098838745
Juliaetta,10mibuffer,2000,fireseverity_bi90,46.73664309743927
Juliaetta,10mibuffer,2001,fireseverity_bi90,8.645230682631052
Juliaetta,10mibuffer,2002,fireseverity_bi90,8.699577640669531e-5
Juliaetta,10mibuffer,2003,fireseverity_bi90,8.12632011784098
Juliaetta,10mibuffer,2004,fireseverity_bi90,18.867426252670157
Juliaetta,10mibuffer,2005,fireseverity_bi90,78.58521750427583
Juliaetta,10mibuffer,2006,fireseverity_bi90,8.767409175293782
Juliaetta,10mibuffer,2007,fireseverity_bi90,33.99347108179597
Juliaetta,10mibuffer,2008,fireseverity_bi90,21.617924710332986
Juliaetta,10mibuffer,2009,fireseverity_bi90,30.518855986198783
Juliaetta,10mibuffer,2010,fireseverity_bi90,190.72834194449027
Juliaetta,10mibuffer,2011,fireseverity_bi90,10.425789491661284
Juliaetta,10mibuffer,2012,fireseverity_bi90,139.848032362091
Juliaetta,10mibuffer,2013,fireseverity_bi90,90.9467095714385
Juliaetta,10mibuffer,2014,fireseverity_bi90,97.05859559782142
Juliaetta,10mibuffer,2015,fireseverity_bi90,439.7061691679596
Juliaetta,10mibuffer,2016,fireseverity_bi90,92.61642462870275
Juliaetta,10mibuffer,2017,fireseverity_bi90,59.08850829626145
Juliaetta,10mibuffer,2018,fireseverity_bi90,22.411111241383626
Juliaetta,10mibuffer,2019,fireseverity_bi90,14.483944376608521
Juliaetta,10mibuffer,2020,fireseverity_bi90,110.64880378137646
Juliaetta,10mibuffer,2021,fireseverity_bi90,538.6148163612004
Juliaetta,10mibuffer,2022,fireseverity_bi90,23.830725840925375
Juliaetta,10mibuffer,2023,fireseverity_bi90,83.04059577444596
Juliaetta,10mibuffer,2024,fireseverity_bi90,8.67297921841389
Juliaetta,10mibuffer,2025,fireseverity_bi90,62.07866284166631
Juliaetta,10mibuffer,1980,fireseverity_erc90,63.45979376675345
Juliaetta,10mibuffer,1981,fireseverity_erc90,23.5373464961785
Juliaetta,10mibuffer,1982,fireseverity_erc90,2.0029811469842542
Juliaetta,10mibuffer,1983,fireseverity_erc90,27.525529824915488
Juliaetta,10mibuffer,1984,fireseverity_erc90,20.568724164591437
Juliaetta,10mibuffer,1985,fireseverity_erc90,259.8867070552941
Juliaetta,10mibuffer,1986,fireseverity_erc90,110.30818262019072
Juliaetta,10mibuffer,1987,fireseverity_erc90,176.9581273525594
Juliaetta,10mibuffer,1988,fireseverity_erc90,763.4838976133505
Juliaetta,10mibuffer,1989,fireseverity_erc90,39.09916660676381
Juliaetta,10mibuffer,1990,fireseverity_erc90,188.10481318181868
Juliaetta,10mibuffer,1991,fireseverity_erc90,421.83196278250233
Juliaetta,10mibuffer,1992,fireseverity_erc90,484.2036188221539
Juliaetta,10mibuffer,1993,fireseverity_erc90,58.93001929160998
Juliaetta,10mibuffer,1994,fireseverity_erc90,408.1192102843404
Juliaetta,10mibuffer,1995,fireseverity_erc90,23.37934186612933
Juliaetta,10mibuffer,1996,fireseverity_erc90,0
Juliaetta,10mibuffer,1997,fireseverity_erc90,1.0361426141346826
Juliaetta,10mibuffer,1998,fireseverity_erc90,0
Juliaetta,10mibuffer,1999,fireseverity_erc90,12.329993901300702
Juliaetta,10mibuffer,2000,fireseverity_erc90,101.97289923633912
Juliaetta,10mibuffer,2001,fireseverity_erc90,3.8432322403368744
Juliaetta,10mibuffer,2002,fireseverity_erc90,0
Juliaetta,10mibuffer,2003,fireseverity_erc90,5.47744577409237
Juliaetta,10mibuffer,2004,fireseverity_erc90,42.903094663881525
Juliaetta,10mibuffer,2005,fireseverity_erc90,306.17470291543543
Juliaetta,10mibuffer,2006,fireseverity_erc90,30.343595485203693
Juliaetta,10mibuffer,2007,fireseverity_erc90,21.159628271310524
Juliaetta,10mibuffer,2008,fireseverity_erc90,36.32519010754988
Juliaetta,10mibuffer,2009,fireseverity_erc90,67.75710771228964
Juliaetta,10mibuffer,2010,fireseverity_erc90,203.50048869966662
Juliaetta,10mibuffer,2011,fireseverity_erc90,58.419521264384244
Juliaetta,10mibuffer,2012,fireseverity_erc90,333.7761144237546
Juliaetta,10mibuffer,2013,fireseverity_erc90,212.01552487638833
Juliaetta,10mibuffer,2014,fireseverity_erc90,137.7152277954446
Juliaetta,10mibuffer,2015,fireseverity_erc90,907.502882132516
Juliaetta,10mibuffer,2016,fireseverity_erc90,156.22571175764057
Juliaetta,10mibuffer,2017,fireseverity_erc90,206.81358126452497
Juliaetta,10mibuffer,2018,fireseverity_erc90,34.760110022846604
Juliaetta,10mibuffer,2019,fireseverity_erc90,56.34348956130512
Juliaetta,10mibuffer,2020,fireseverity_erc90,240.89528297538305
Juliaetta,10mibuffer,2021,fireseverity_erc90,985.7935593802456
Juliaetta,10mibuffer,2022,fireseverity_erc90,118.90230029437137
Juliaetta,10mibuffer,2023,fireseverity_erc90,216.03566707920524
Juliaetta,10mibuffer,2024,fireseverity_erc90,34.6468562759471
Juliaetta,10mibuffer,2025,fireseverity_erc90,44.9103357841977
Juliaetta,10mibuffer,1980,firestart_any_bi90,6
Juliaetta,10mibuffer,1981,firestart_any_bi90,8
Juliaetta,10mibuffer,1982,firestart_any_bi90,33
Juliaetta,10mibuffer,1983,firestart_any_bi90,101
Juliaetta,10mibuffer,1984,firestart_any_bi90,27
Juliaetta,10mibuffer,1985,firestart_any_bi90,99
Juliaetta,10mibuffer,1986,firestart_any_bi90,73
Juliaetta,10mibuffer,1987,firestart_any_bi90,90
Juliaetta,10mibuffer,1988,firestart_any_bi90,1
Juliaetta,10mibuffer,1989,firestart_any_bi90,25
Juliaetta,10mibuffer,1990,firestart_any_bi90,60
Juliaetta,10mibuffer,1991,firestart_any_bi90,67
Juliaetta,10mibuffer,1992,firestart_any_bi90,1
Juliaetta,10mibuffer,1993,firestart_any_bi90,25
Juliaetta,10mibuffer,1994,firestart_any_bi90,37
Juliaetta,10mibuffer,1995,firestart_any_bi90,3
Juliaetta,10mibuffer,1996,firestart_any_bi90,169
Juliaetta,10mibuffer,1997,firestart_any_bi90,NA
Juliaetta,10mibuffer,1998,firestart_any_bi90,NA
Juliaetta,10mibuffer,1999,firestart_any_bi90,236
Juliaetta,10mibuffer,2000,firestart_any_bi90,3
Juliaetta,10mibuffer,2001,firestart_any_bi90,232
Juliaetta,10mibuffer,2002,firestart_any_bi90,317
Juliaetta,10mibuffer,2003,firestart_any_bi90,25
Juliaetta,10mibuffer,2004,firestart_any_bi90,7
Juliaetta,10mibuffer,2005,firestart_any_bi90,86
Juliaetta,10mibuffer,2006,firestart_any_bi90,73
Juliaetta,10mibuffer,2007,firestart_any_bi90,91
Juliaetta,10mibuffer,2008,firestart_any_bi90,36
Juliaetta,10mibuffer,2009,firestart_any_bi90,23
Juliaetta,10mibuffer,2010,firestart_any_bi90,10
Juliaetta,10mibuffer,2011,firestart_any_bi90,19
Juliaetta,10mibuffer,2012,firestart_any_bi90,39
Juliaetta,10mibuffer,2013,firestart_any_bi90,1
Juliaetta,10mibuffer,2014,firestart_any_bi90,91
Juliaetta,10mibuffer,2015,firestart_any_bi90,44
Juliaetta,10mibuffer,2016,firestart_any_bi90,1
Juliaetta,10mibuffer,2017,firestart_any_bi90,95
Juliaetta,10mibuffer,2018,firestart_any_bi90,70
Juliaetta,10mibuffer,2019,firestart_any_bi90,18
Juliaetta,10mibuffer,2020,firestart_any_bi90,27
Juliaetta,10mibuffer,2021,firestart_any_bi90,31
Juliaetta,10mibuffer,2022,firestart_any_bi90,17
Juliaetta,10mibuffer,2023,firestart_any_bi90,15
Juliaetta,10mibuffer,2024,firestart_any_bi90,57
Juliaetta,10mibuffer,2025,firestart_any_bi90,107
Juliaetta,10mibuffer,1980,firestart_any_erc90,4
Juliaetta,10mibuffer,1981,firestart_any_erc90,28
Juliaetta,10mibuffer,1982,firestart_any_erc90,204
Juliaetta,10mibuffer,1983,firestart_any_erc90,124
Juliaetta,10mibuffer,1984,firestart_any_erc90,108
Juliaetta,10mibuffer,1985,firestart_any_erc90,98
Juliaetta,10mibuffer,1986,firestart_any_erc90,74
Juliaetta,10mibuffer,1987,firestart_any_erc90,91
Juliaetta,10mibuffer,1988,firestart_any_erc90,1
Juliaetta,10mibuffer,1989,firestart_any_erc90,26
Juliaetta,10mibuffer,1990,firestart_any_erc90,59
Juliaetta,10mibuffer,1991,firestart_any_erc90,66
Juliaetta,10mibuffer,1992,firestart_any_erc90,1
Juliaetta,10mibuffer,1993,firestart_any_erc90,25
Juliaetta,10mibuffer,1994,firestart_any_erc90,35
Juliaetta,10mibuffer,1995,firestart_any_erc90,8
Juliaetta,10mibuffer,1996,firestart_any_erc90,NA
Juliaetta,10mibuffer,1997,firestart_any_erc90,232
Juliaetta,10mibuffer,1998,firestart_any_erc90,NA
Juliaetta,10mibuffer,1999,firestart_any_erc90,79
Juliaetta,10mibuffer,2000,firestart_any_erc90,1
Juliaetta,10mibuffer,2001,firestart_any_erc90,234
Juliaetta,10mibuffer,2002,firestart_any_erc90,NA
Juliaetta,10mibuffer,2003,firestart_any_erc90,23
Juliaetta,10mibuffer,2004,firestart_any_erc90,8
Juliaetta,10mibuffer,2005,firestart_any_erc90,86
Juliaetta,10mibuffer,2006,firestart_any_erc90,74
Juliaetta,10mibuffer,2007,firestart_any_erc90,185
Juliaetta,10mibuffer,2008,firestart_any_erc90,34
Juliaetta,10mibuffer,2009,firestart_any_erc90,26
Juliaetta,10mibuffer,2010,firestart_any_erc90,8
Juliaetta,10mibuffer,2011,firestart_any_erc90,339
Juliaetta,10mibuffer,2012,firestart_any_erc90,1
Juliaetta,10mibuffer,2013,firestart_any_erc90,1
Juliaetta,10mibuffer,2014,firestart_any_erc90,106
Juliaetta,10mibuffer,2015,firestart_any_erc90,8
Juliaetta,10mibuffer,2016,firestart_any_erc90,1
Juliaetta,10mibuffer,2017,firestart_any_erc90,92
Juliaetta,10mibuffer,2018,firestart_any_erc90,72
Juliaetta,10mibuffer,2019,firestart_any_erc90,18
Juliaetta,10mibuffer,2020,firestart_any_erc90,29
Juliaetta,10mibuffer,2021,firestart_any_erc90,7
Juliaetta,10mibuffer,2022,firestart_any_erc90,118
Juliaetta,10mibuffer,2023,firestart_any_erc90,14
Juliaetta,10mibuffer,2024,firestart_any_erc90,56
Juliaetta,10mibuffer,2025,firestart_any_erc90,108
Juliaetta,10mibuffer,1980,firestart_k2_erc90,4
Juliaetta,10mibuffer,1981,firestart_k2_erc90,74
Juliaetta,10mibuffer,1982,firestart_k2_erc90,204
Juliaetta,10mibuffer,1983,firestart_k2_erc90,124
Juliaetta,10mibuffer,1984,firestart_k2_erc90,108
Juliaetta,10mibuffer,1985,firestart_k2_erc90,98
Juliaetta,10mibuffer,1986,firestart_k2_erc90,74
Juliaetta,10mibuffer,1987,firestart_k2_erc90,91
Juliaetta,10mibuffer,1988,firestart_k2_erc90,1
Juliaetta,10mibuffer,1989,firestart_k2_erc90,26
Juliaetta,10mibuffer,1990,firestart_k2_erc90,59
Juliaetta,10mibuffer,1991,firestart_k2_erc90,68
Juliaetta,10mibuffer,1992,firestart_k2_erc90,1
Juliaetta,10mibuffer,1993,firestart_k2_erc90,25
Juliaetta,10mibuffer,1994,firestart_k2_erc90,35
Juliaetta,10mibuffer,1995,firestart_k2_erc90,91
Juliaetta,10mibuffer,1996,firestart_k2_erc90,NA
Juliaetta,10mibuffer,1997,firestart_k2_erc90,NA
Juliaetta,10mibuffer,1998,firestart_k2_erc90,NA
Juliaetta,10mibuffer,1999,firestart_k2_erc90,238
Juliaetta,10mibuffer,2000,firestart_k2_erc90,1
Juliaetta,10mibuffer,2001,firestart_k2_erc90,234
Juliaetta,10mibuffer,2002,firestart_k2_erc90,NA
Juliaetta,10mibuffer,2003,firestart_k2_erc90,25
Juliaetta,10mibuffer,2004,firestart_k2_erc90,28
Juliaetta,10mibuffer,2005,firestart_k2_erc90,86
Juliaetta,10mibuffer,2006,firestart_k2_erc90,74
Juliaetta,10mibuffer,2007,firestart_k2_erc90,185
Juliaetta,10mibuffer,2008,firestart_k2_erc90,34
Juliaetta,10mibuffer,2009,firestart_k2_erc90,26
Juliaetta,10mibuffer,2010,firestart_k2_erc90,10
Juliaetta,10mibuffer,2011,firestart_k2_erc90,339
Juliaetta,10mibuffer,2012,firestart_k2_erc90,39
Juliaetta,10mibuffer,2013,firestart_k2_erc90,1
Juliaetta,10mibuffer,2014,firestart_k2_erc90,106
Juliaetta,10mibuffer,2015,firestart_k2_erc90,46
Juliaetta,10mibuffer,2016,firestart_k2_erc90,1
Juliaetta,10mibuffer,2017,firestart_k2_erc90,94
Juliaetta,10mibuffer,2018,firestart_k2_erc90,72
Juliaetta,10mibuffer,2019,firestart_k2_erc90,18
Juliaetta,10mibuffer,2020,firestart_k2_erc90,29
Juliaetta,10mibuffer,2021,firestart_k2_erc90,7
Juliaetta,10mibuffer,2022,firestart_k2_erc90,129
Juliaetta,10mibuffer,2023,firestart_k2_erc90,14
Juliaetta,10mibuffer,2024,firestart_k2_erc90,56
Juliaetta,10mibuffer,2025,firestart_k2_erc90,108
Juliaetta,10mibuffer,1980,firestart_k3_bi90,NA
Juliaetta,10mibuffer,1981,firestart_k3_bi90,NA
Juliaetta,10mibuffer,1982,firestart_k3_bi90,33
Juliaetta,10mibuffer,1983,firestart_k3_bi90,103
Juliaetta,10mibuffer,1984,firestart_k3_bi90,NA
Juliaetta,10mibuffer,1985,firestart_k3_bi90,99
Juliaetta,10mibuffer,1986,firestart_k3_bi90,75
Juliaetta,10mibuffer,1987,firestart_k3_bi90,181
Juliaetta,10mibuffer,1988,firestart_k3_bi90,1
Juliaetta,10mibuffer,1989,firestart_k3_bi90,27
Juliaetta,10mibuffer,1990,firestart_k3_bi90,60
Juliaetta,10mibuffer,1991,firestart_k3_bi90,109
Juliaetta,10mibuffer,1992,firestart_k3_bi90,1
Juliaetta,10mibuffer,1993,firestart_k3_bi90,126
Juliaetta,10mibuffer,1994,firestart_k3_bi90,37
Juliaetta,10mibuffer,1995,firestart_k3_bi90,3
Juliaetta,10mibuffer,1996,firestart_k3_bi90,NA
Juliaetta,10mibuffer,1997,firestart_k3_bi90,NA
Juliaetta,10mibuffer,1998,firestart_k3_bi90,NA
Juliaetta,10mibuffer,1999,firestart_k3_bi90,236
Juliaetta,10mibuffer,2000,firestart_k3_bi90,3
Juliaetta,10mibuffer,2001,firestart_k3_bi90,354
Juliaetta,10mibuffer,2002,firestart_k3_bi90,NA
Juliaetta,10mibuffer,2003,firestart_k3_bi90,NA
Juliaetta,10mibuffer,2004,firestart_k3_bi90,NA
Juliaetta,10mibuffer,2005,firestart_k3_bi90,86
Juliaetta,10mibuffer,2006,firestart_k3_bi90,NA
Juliaetta,10mibuffer,2007,firestart_k3_bi90,308
Juliaetta,10mibuffer,2008,firestart_k3_bi90,41
Juliaetta,10mibuffer,2009,firestart_k3_bi90,23
Juliaetta,10mibuffer,2010,firestart_k3_bi90,65
Juliaetta,10mibuffer,2011,firestart_k3_bi90,NA
Juliaetta,10mibuffer,2012,firestart_k3_bi90,95
Juliaetta,10mibuffer,2013,firestart_k3_bi90,1
Juliaetta,10mibuffer,2014,firestart_k3_bi90,107
Juliaetta,10mibuffer,2015,firestart_k3_bi90,44
Juliaetta,10mibuffer,2016,firestart_k3_bi90,1
Juliaetta,10mibuffer,2017,firestart_k3_bi90,334
Juliaetta,10mibuffer,2018,firestart_k3_bi90,311
Juliaetta,10mibuffer,2019,firestart_k3_bi90,NA
Juliaetta,10mibuffer,2020,firestart_k3_bi90,27
Juliaetta,10mibuffer,2021,firestart_k3_bi90,59
Juliaetta,10mibuffer,2022,firestart_k3_bi90,129
Juliaetta,10mibuffer,2023,firestart_k3_bi90,275
Juliaetta,10mibuffer,2024,firestart_k3_bi90,90
Juliaetta,10mibuffer,2025,firestart_k3_bi90,283
Juliaetta,10mibuffer,1980,firestart_k3_erc90,7
Juliaetta,10mibuffer,1981,firestart_k3_erc90,74
Juliaetta,10mibuffer,1982,firestart_k3_erc90,NA
Juliaetta,10mibuffer,1983,firestart_k3_erc90,124
Juliaetta,10mibuffer,1984,firestart_k3_erc90,108
Juliaetta,10mibuffer,1985,firestart_k3_erc90,98
Juliaetta,10mibuffer,1986,firestart_k3_erc90,74
Juliaetta,10mibuffer,1987,firestart_k3_erc90,98
Juliaetta,10mibuffer,1988,firestart_k3_erc90,1
Juliaetta,10mibuffer,1989,firestart_k3_erc90,26
Juliaetta,10mibuffer,1990,firestart_k3_erc90,59
Juliaetta,10mibuffer,1991,firestart_k3_erc90,74
Juliaetta,10mibuffer,1992,firestart_k3_erc90,1
Juliaetta,10mibuffer,1993,firestart_k3_erc90,121
Juliaetta,10mibuffer,1994,firestart_k3_erc90,35
Juliaetta,10mibuffer,1995,firestart_k3_erc90,232
Juliaetta,10mibuffer,1996,firestart_k3_erc90,NA
Juliaetta,10mibuffer,1997,firestart_k3_erc90,NA
Juliaetta,10mibuffer,1998,firestart_k3_erc90,NA
Juliaetta,10mibuffer,1999,firestart_k3_erc90,NA
Juliaetta,10mibuffer,2000,firestart_k3_erc90,1
Juliaetta,10mibuffer,2001,firestart_k3_erc90,NA
Juliaetta,10mibuffer,2002,firestart_k3_erc90,NA
Juliaetta,10mibuffer,2003,firestart_k3_erc90,NA
Juliaetta,10mibuffer,2004,firestart_k3_erc90,31
Juliaetta,10mibuffer,2005,firestart_k3_erc90,86
Juliaetta,10mibuffer,2006,firestart_k3_erc90,74
Juliaetta,10mibuffer,2007,firestart_k3_erc90,227
Juliaetta,10mibuffer,2008,firestart_k3_erc90,34
Juliaetta,10mibuffer,2009,firestart_k3_erc90,26
Juliaetta,10mibuffer,2010,firestart_k3_erc90,64
Juliaetta,10mibuffer,2011,firestart_k3_erc90,339
Juliaetta,10mibuffer,2012,firestart_k3_erc90,39
Juliaetta,10mibuffer,2013,firestart_k3_erc90,1
Juliaetta,10mibuffer,2014,firestart_k3_erc90,106
Juliaetta,10mibuffer,2015,firestart_k3_erc90,46
Juliaetta,10mibuffer,2016,firestart_k3_erc90,1
Juliaetta,10mibuffer,2017,firestart_k3_erc90,94
Juliaetta,10mibuffer,2018,firestart_k3_erc90,72
Juliaetta,10mibuffer,2019,firestart_k3_erc90,18
Juliaetta,10mibuffer,2020,firestart_k3_erc90,29
Juliaetta,10mibuffer,2021,firestart_k3_erc90,61
Juliaetta,10mibuffer,2022,firestart_k3_erc90,129
Juliaetta,10mibuffer,2023,firestart_k3_erc90,47
Juliaetta,10mibuffer,2024,firestart_k3_erc90,86
Juliaetta,10mibuffer,2025,firestart_k3_erc90,113
Juliaetta,10mibuffer,1980,firestart_wyday_bi,NA
Juliaetta,10mibuffer,1981,firestart_wyday_bi,NA
Juliaetta,10mibuffer,1982,firestart_wyday_bi,33
Juliaetta,10mibuffer,1983,firestart_wyday_bi,103
Juliaetta,10mibuffer,1984,firestart_wyday_bi,NA
Juliaetta,10mibuffer,1985,firestart_wyday_bi,99
Juliaetta,10mibuffer,1986,firestart_wyday_bi,75
Juliaetta,10mibuffer,1987,firestart_wyday_bi,181
Juliaetta,10mibuffer,1988,firestart_wyday_bi,1
Juliaetta,10mibuffer,1989,firestart_wyday_bi,27
Juliaetta,10mibuffer,1990,firestart_wyday_bi,60
Juliaetta,10mibuffer,1991,firestart_wyday_bi,109
Juliaetta,10mibuffer,1992,firestart_wyday_bi,1
Juliaetta,10mibuffer,1993,firestart_wyday_bi,126
Juliaetta,10mibuffer,1994,firestart_wyday_bi,37
Juliaetta,10mibuffer,1995,firestart_wyday_bi,3
Juliaetta,10mibuffer,1996,firestart_wyday_bi,NA
Juliaetta,10mibuffer,1997,firestart_wyday_bi,NA
Juliaetta,10mibuffer,1998,firestart_wyday_bi,NA
Juliaetta,10mibuffer,1999,firestart_wyday_bi,236
Juliaetta,10mibuffer,2000,firestart_wyday_bi,3
