"date","prcp","coord","day","month","year"
2009-02-21,0,"Troy",21,2,2009
2009-02-22,0,"Troy",22,2,2009
2009-02-23,1.140625,"Troy",23,2,2009
2009-02-24,22.7734375,"Troy",24,2,2009
2009-02-25,5.78125,"Troy",25,2,2009
2009-02-26,15.90625,"Troy",26,2,2009
2009-02-27,7.6328125,"Troy",27,2,2009
2009-02-28,0,"Troy",28,2,2009
2009-03-01,0,"Troy",1,3,2009
2009-03-02,5.5390625,"Troy",2,3,2009
2009-03-03,12.90625,"Troy",3,3,2009
2009-03-04,0,"Troy",4,3,2009
2009-03-05,0,"Troy",5,3,2009
2009-03-06,10.8671875,"Troy",6,3,2009
2009-03-07,0,"Troy",7,3,2009
2009-03-08,3.0234375,"Troy",8,3,2009
2009-03-09,3.5390625,"Troy",9,3,2009
2009-03-10,7.390625,"Troy",10,3,2009
2009-03-11,0,"Troy",11,3,2009
2009-03-12,0,"Troy",12,3,2009
2009-03-13,0,"Troy",13,3,2009
2009-03-14,0,"Troy",14,3,2009
2009-03-15,4.28125,"Troy",15,3,2009
2009-03-16,11.7421875,"Troy",16,3,2009
2009-03-17,1.7265625,"Troy",17,3,2009
2009-03-18,0.3828125,"Troy",18,3,2009
2009-03-19,0,"Troy",19,3,2009
2009-03-20,0,"Troy",20,3,2009
2009-03-21,0,"Troy",21,3,2009
2009-03-22,2.2578125,"Troy",22,3,2009
2009-03-23,16.796875,"Troy",23,3,2009
2009-03-24,0,"Troy",24,3,2009
2009-03-25,14.40625,"Troy",25,3,2009
2009-03-26,3.75,"Troy",26,3,2009
2009-03-27,0,"Troy",27,3,2009
2009-03-28,0,"Troy",28,3,2009
2009-03-29,12.203125,"Troy",29,3,2009
2009-03-30,9.328125,"Troy",30,3,2009
2009-03-31,1.390625,"Troy",31,3,2009
2009-04-01,11.8203125,"Troy",1,4,2009
2009-04-02,12.8125,"Troy",2,4,2009
2009-04-03,14.1328125,"Troy",3,4,2009
2009-04-04,1.8125,"Troy",4,4,2009
2009-04-05,0,"Troy",5,4,2009
2009-04-06,0,"Troy",6,4,2009
2009-04-07,0,"Troy",7,4,2009
2009-04-08,0,"Troy",8,4,2009
2009-04-09,0,"Troy",9,4,2009
2009-04-10,0,"Troy",10,4,2009
2009-04-11,0,"Troy",11,4,2009
2009-04-12,1.40625,"Troy",12,4,2009
2009-04-13,10.53125,"Troy",13,4,2009
2009-04-14,1.6328125,"Troy",14,4,2009
2009-04-15,0,"Troy",15,4,2009
2009-04-16,0,"Troy",16,4,2009
2009-04-17,0,"Troy",17,4,2009
2009-04-18,0,"Troy",18,4,2009
2009-04-19,0,"Troy",19,4,2009
2009-04-20,0,"Troy",20,4,2009
2009-04-21,0,"Troy",21,4,2009
2009-04-22,0,"Troy",22,4,2009
2009-04-23,0,"Troy",23,4,2009
2009-04-24,0,"Troy",24,4,2009
2009-04-25,0,"Troy",25,4,2009
2009-04-26,0,"Troy",26,4,2009
2009-04-27,0,"Troy",27,4,2009
2009-04-28,0,"Troy",28,4,2009
2009-04-29,3.9375,"Troy",29,4,2009
2009-04-30,0,"Troy",30,4,2009
2009-05-01,0,"Troy",1,5,2009
2009-05-02,0,"Troy",2,5,2009
2009-05-03,5.78125,"Troy",3,5,2009
2009-05-04,7.34375,"Troy",4,5,2009
2009-05-05,14.71875,"Troy",5,5,2009
2009-05-06,6.203125,"Troy",6,5,2009
2009-05-07,11.1015625,"Troy",7,5,2009
2009-05-08,3.4609375,"Troy",8,5,2009
2009-05-09,0,"Troy",9,5,2009
2009-05-10,0,"Troy",10,5,2009
2009-05-11,0,"Troy",11,5,2009
2009-05-12,3.7578125,"Troy",12,5,2009
2009-05-13,1.109375,"Troy",13,5,2009
2009-05-14,4.453125,"Troy",14,5,2009
2009-05-15,13.1875,"Troy",15,5,2009
2009-05-16,0,"Troy",16,5,2009
2009-05-17,0,"Troy",17,5,2009
2009-05-18,0,"Troy",18,5,2009
2009-05-19,0,"Troy",19,5,2009
2009-05-20,0,"Troy",20,5,2009
2009-05-21,0,"Troy",21,5,2009
2009-05-22,0,"Troy",22,5,2009
2009-05-23,0,"Troy",23,5,2009
2009-05-24,0,"Troy",24,5,2009
2009-05-25,0,"Troy",25,5,2009
2009-05-26,0,"Troy",26,5,2009
2009-05-27,0,"Troy",27,5,2009
2009-05-28,0,"Troy",28,5,2009
2009-05-29,0,"Troy",29,5,2009
2009-05-30,0,"Troy",30,5,2009
2009-05-31,0,"Troy",31,5,2009
2009-06-01,0,"Troy",1,6,2009
2009-06-02,0,"Troy",2,6,2009
2009-06-03,0,"Troy",3,6,2009
2009-06-04,0,"Troy",4,6,2009
2009-06-05,0,"Troy",5,6,2009
2009-06-06,0,"Troy",6,6,2009
2009-06-07,0,"Troy",7,6,2009
2009-06-08,2.15625,"Troy",8,6,2009
2009-06-09,5.328125,"Troy",9,6,2009
2009-06-10,0,"Troy",10,6,2009
2009-06-11,0,"Troy",11,6,2009
2009-06-12,0,"Troy",12,6,2009
2009-06-13,0,"Troy",13,6,2009
2009-06-14,0,"Troy",14,6,2009
2009-06-15,9.0078125,"Troy",15,6,2009
2009-06-16,5.53125,"Troy",16,6,2009
2009-06-17,0,"Troy",17,6,2009
2009-06-18,2.8984375,"Troy",18,6,2009
2009-06-19,0,"Troy",19,6,2009
2009-06-20,7.046875,"Troy",20,6,2009
2009-06-21,0,"Troy",21,6,2009
2009-06-22,7.359375,"Troy",22,6,2009
2009-06-23,0,"Troy",23,6,2009
2009-06-24,0,"Troy",24,6,2009
2009-06-25,0,"Troy",25,6,2009
2009-06-26,0,"Troy",26,6,2009
2009-06-27,0,"Troy",27,6,2009
2009-06-28,0,"Troy",28,6,2009
2009-06-29,0,"Troy",29,6,2009
2009-06-30,0,"Troy",30,6,2009
2009-07-01,0,"Troy",1,7,2009
2009-07-02,0,"Troy",2,7,2009
2009-07-03,0,"Troy",3,7,2009
2009-07-04,0,"Troy",4,7,2009
2009-07-05,0,"Troy",5,7,2009
2009-07-06,2.578125,"Troy",6,7,2009
2009-07-07,0,"Troy",7,7,2009
2009-07-08,0,"Troy",8,7,2009
2009-07-09,0,"Troy",9,7,2009
2009-07-10,0,"Troy",10,7,2009
2009-07-11,0,"Troy",11,7,2009
2009-07-12,0,"Troy",12,7,2009
2009-07-13,6.3671875,"Troy",13,7,2009
2009-07-14,19.7734375,"Troy",14,7,2009
2009-07-15,0,"Troy",15,7,2009
2009-07-16,0,"Troy",16,7,2009
2009-07-17,0,"Troy",17,7,2009
2009-07-18,0,"Troy",18,7,2009
2009-07-19,0,"Troy",19,7,2009
2009-07-20,0,"Troy",20,7,2009
2009-07-21,0,"Troy",21,7,2009
2009-07-22,0,"Troy",22,7,2009
2009-07-23,0,"Troy",23,7,2009
2009-07-24,0,"Troy",24,7,2009
2009-07-25,0,"Troy",25,7,2009
2009-07-26,0,"Troy",26,7,2009
2009-07-27,0,"Troy",27,7,2009
2009-07-28,2.703125,"Troy",28,7,2009
2009-07-29,0,"Troy",29,7,2009
2009-07-30,0,"Troy",30,7,2009
2009-07-31,0,"Troy",31,7,2009
2009-08-01,0,"Troy",1,8,2009
2009-08-02,0,"Troy",2,8,2009
2009-08-03,0,"Troy",3,8,2009
2009-08-04,0,"Troy",4,8,2009
2009-08-05,0,"Troy",5,8,2009
2009-08-06,0.7890625,"Troy",6,8,2009
2009-08-07,17.453125,"Troy",7,8,2009
2009-08-08,7.7109375,"Troy",8,8,2009
2009-08-09,0,"Troy",9,8,2009
2009-08-10,0,"Troy",10,8,2009
2009-08-11,0,"Troy",11,8,2009
2009-08-12,0,"Troy",12,8,2009
2009-08-13,2.609375,"Troy",13,8,2009
2009-08-14,3.640625,"Troy",14,8,2009
2009-08-15,4.0234375,"Troy",15,8,2009
2009-08-16,0,"Troy",16,8,2009
2009-08-17,0,"Troy",17,8,2009
2009-08-18,0,"Troy",18,8,2009
2009-08-19,0,"Troy",19,8,2009
2009-08-20,0,"Troy",20,8,2009
2009-08-21,0,"Troy",21,8,2009
2009-08-22,0,"Troy",22,8,2009
2009-08-23,0,"Troy",23,8,2009
2009-08-24,0,"Troy",24,8,2009
2009-08-25,0,"Troy",25,8,2009
2009-08-26,0,"Troy",26,8,2009
2009-08-27,0,"Troy",27,8,2009
2009-08-28,0,"Troy",28,8,2009
2009-08-29,0,"Troy",29,8,2009
2009-08-30,0.9609375,"Troy",30,8,2009
2009-08-31,1.9921875,"Troy",31,8,2009
2009-09-01,0,"Troy",1,9,2009
2009-09-02,0,"Troy",2,9,2009
2009-09-03,0,"Troy",3,9,2009
2009-09-04,0,"Troy",4,9,2009
2009-09-05,0,"Troy",5,9,2009
2009-09-06,0,"Troy",6,9,2009
2009-09-07,5.4375,"Troy",7,9,2009
2009-09-08,0,"Troy",8,9,2009
2009-09-09,0,"Troy",9,9,2009
2009-09-10,0,"Troy",10,9,2009
2009-09-11,0,"Troy",11,9,2009
2009-09-12,0,"Troy",12,9,2009
2009-09-13,0,"Troy",13,9,2009
2009-09-14,0,"Troy",14,9,2009
2009-09-15,0,"Troy",15,9,2009
2009-09-16,0,"Troy",16,9,2009
2009-09-17,0,"Troy",17,9,2009
2009-09-18,0,"Troy",18,9,2009
2009-09-19,0,"Troy",19,9,2009
2009-09-20,0,"Troy",20,9,2009
2009-09-21,0,"Troy",21,9,2009
2009-09-22,0,"Troy",22,9,2009
2009-09-23,0,"Troy",23,9,2009
2009-09-24,0,"Troy",24,9,2009
2009-09-25,0,"Troy",25,9,2009
2009-09-26,0,"Troy",26,9,2009
2009-09-27,0,"Troy",27,9,2009
2009-09-28,0,"Troy",28,9,2009
2009-09-29,0,"Troy",29,9,2009
2009-09-30,0,"Troy",30,9,2009
2009-10-01,0,"Troy",1,10,2009
2009-10-02,0,"Troy",2,10,2009
2009-10-03,3.59375,"Troy",3,10,2009
2009-10-04,0,"Troy",4,10,2009
2009-10-05,0,"Troy",5,10,2009
2009-10-06,0,"Troy",6,10,2009
2009-10-07,0,"Troy",7,10,2009
2009-10-08,0,"Troy",8,10,2009
2009-10-09,0,"Troy",9,10,2009
2009-10-10,0,"Troy",10,10,2009
2009-10-11,0,"Troy",11,10,2009
2009-10-12,0,"Troy",12,10,2009
2009-10-13,0,"Troy",13,10,2009
2009-10-14,9.859375,"Troy",14,10,2009
2009-10-15,11.6796875,"Troy",15,10,2009
2009-10-16,0,"Troy",16,10,2009
2009-10-17,0,"Troy",17,10,2009
2009-10-18,0,"Troy",18,10,2009
2009-10-19,0,"Troy",19,10,2009
2009-10-20,0,"Troy",20,10,2009
2009-10-21,0,"Troy",21,10,2009
2009-10-22,2.6171875,"Troy",22,10,2009
2009-10-23,0,"Troy",23,10,2009
2009-10-24,15.3671875,"Troy",24,10,2009
2009-10-25,0,"Troy",25,10,2009
2009-10-26,3.6796875,"Troy",26,10,2009
2009-10-27,11.7265625,"Troy",27,10,2009
2009-10-28,0,"Troy",28,10,2009
2009-10-29,0,"Troy",29,10,2009
2009-10-30,5.1875,"Troy",30,10,2009
2009-10-31,2.21875,"Troy",31,10,2009
2009-11-01,1.71875,"Troy",1,11,2009
2009-11-02,0,"Troy",2,11,2009
2009-11-03,0,"Troy",3,11,2009
2009-11-04,0,"Troy",4,11,2009
2009-11-05,0,"Troy",5,11,2009
2009-11-06,0.796875,"Troy",6,11,2009
2009-11-07,0.96875,"Troy",7,11,2009
2009-11-08,2.703125,"Troy",8,11,2009
2009-11-09,2.34375,"Troy",9,11,2009
2009-11-10,2.4921875,"Troy",10,11,2009
2009-11-11,2.75,"Troy",11,11,2009
2009-11-12,1.359375,"Troy",12,11,2009
2009-11-13,0,"Troy",13,11,2009
2009-11-14,7.8671875,"Troy",14,11,2009
2009-11-15,0,"Troy",15,11,2009
2009-11-16,0,"Troy",16,11,2009
2009-11-17,0,"Troy",17,11,2009
2009-11-18,2.40625,"Troy",18,11,2009
2009-11-19,0.90625,"Troy",19,11,2009
2009-11-20,2.140625,"Troy",20,11,2009
2009-11-21,1.8828125,"Troy",21,11,2009
2009-11-22,0,"Troy",22,11,2009
2009-11-23,19.75,"Troy",23,11,2009
2009-11-24,0,"Troy",24,11,2009
2009-11-25,0,"Troy",25,11,2009
2009-11-26,0,"Troy",26,11,2009
2009-11-27,2.203125,"Troy",27,11,2009
2009-11-28,5.34375,"Troy",28,11,2009
2009-11-29,0,"Troy",29,11,2009
2009-11-30,0,"Troy",30,11,2009
2009-12-01,0,"Troy",1,12,2009
2009-12-02,0,"Troy",2,12,2009
2009-12-03,0,"Troy",3,12,2009
2009-12-04,0,"Troy",4,12,2009
2009-12-05,0,"Troy",5,12,2009
2009-12-06,0,"Troy",6,12,2009
2009-12-07,0,"Troy",7,12,2009
2009-12-08,0,"Troy",8,12,2009
2009-12-09,0,"Troy",9,12,2009
2009-12-10,0,"Troy",10,12,2009
2009-12-11,0,"Troy",11,12,2009
2009-12-12,0,"Troy",12,12,2009
2009-12-13,1.9765625,"Troy",13,12,2009
2009-12-14,0,"Troy",14,12,2009
2009-12-15,5.3515625,"Troy",15,12,2009
2009-12-16,16.921875,"Troy",16,12,2009
2009-12-17,15.7421875,"Troy",17,12,2009
2009-12-18,0,"Troy",18,12,2009
2009-12-19,1.453125,"Troy",19,12,2009
2009-12-20,4.6171875,"Troy",20,12,2009
2009-12-21,10.2265625,"Troy",21,12,2009
2009-12-22,8.421875,"Troy",22,12,2009
2009-12-23,0,"Troy",23,12,2009
2009-12-24,0,"Troy",24,12,2009
2009-12-25,0,"Troy",25,12,2009
2009-12-26,0,"Troy",26,12,2009
2009-12-27,0,"Troy",27,12,2009
2009-12-28,0,"Troy",28,12,2009
2009-12-29,0,"Troy",29,12,2009
2009-12-30,0.8984375,"Troy",30,12,2009
2009-12-31,3.75,"Troy",31,12,2009
2010-01-01,9.4296875,"Troy",1,1,2010
2010-01-02,7.0078125,"Troy",2,1,2010
2010-01-03,0,"Troy",3,1,2010
2010-01-04,0,"Troy",4,1,2010
2010-01-05,18.25,"Troy",5,1,2010
2010-01-06,12.3671875,"Troy",6,1,2010
2010-01-07,0,"Troy",7,1,2010
2010-01-08,0,"Troy",8,1,2010
2010-01-09,0,"Troy",9,1,2010
2010-01-10,2.953125,"Troy",10,1,2010
2010-01-11,0,"Troy",11,1,2010
2010-01-12,0,"Troy",12,1,2010
2010-01-13,9.6875,"Troy",13,1,2010
2010-01-14,3.6796875,"Troy",14,1,2010
2010-01-15,0,"Troy",15,1,2010
2010-01-16,0,"Troy",16,1,2010
2010-01-17,3.671875,"Troy",17,1,2010
2010-01-18,0,"Troy",18,1,2010
2010-01-19,0,"Troy",19,1,2010
2010-01-20,0,"Troy",20,1,2010
2010-01-21,0,"Troy",21,1,2010
2010-01-22,0,"Troy",22,1,2010
2010-01-23,0,"Troy",23,1,2010
2010-01-24,2.9921875,"Troy",24,1,2010
2010-01-25,2.34375,"Troy",25,1,2010
2010-01-26,4.671875,"Troy",26,1,2010
2010-01-27,2.78125,"Troy",27,1,2010
2010-01-28,0,"Troy",28,1,2010
2010-01-29,0,"Troy",29,1,2010
2010-01-30,0,"Troy",30,1,2010
2010-01-31,0,"Troy",31,1,2010
2010-02-01,7.34375,"Troy",1,2,2010
2010-02-02,1.171875,"Troy",2,2,2010
2010-02-03,2.046875,"Troy",3,2,2010
2010-02-04,0,"Troy",4,2,2010
2010-02-05,0,"Troy",5,2,2010
2010-02-06,4.7890625,"Troy",6,2,2010
2010-02-07,0,"Troy",7,2,2010
2010-02-08,0,"Troy",8,2,2010
2010-02-09,0,"Troy",9,2,2010
2010-02-10,0,"Troy",10,2,2010
2010-02-11,1.75,"Troy",11,2,2010
2010-02-12,5.390625,"Troy",12,2,2010
2010-02-13,2.1328125,"Troy",13,2,2010
2010-02-14,0,"Troy",14,2,2010
2010-02-15,4.8671875,"Troy",15,2,2010
2010-02-16,3.4765625,"Troy",16,2,2010
2010-02-17,0.609375,"Troy",17,2,2010
2010-02-18,0,"Troy",18,2,2010
2010-02-19,0,"Troy",19,2,2010
2010-02-20,0,"Troy",20,2,2010
2010-02-21,0,"Troy",21,2,2010
2010-02-22,0,"Troy",22,2,2010
2010-02-23,0,"Troy",23,2,2010
2010-02-24,0,"Troy",24,2,2010
2010-02-25,9.2265625,"Troy",25,2,2010
2010-02-26,0,"Troy",26,2,2010
2010-02-27,0,"Troy",27,2,2010
2010-02-28,0,"Troy",28,2,2010
2010-03-01,0,"Troy",1,3,2010
2010-03-02,0,"Troy",2,3,2010
2010-03-03,0,"Troy",3,3,2010
2010-03-04,2.1328125,"Troy",4,3,2010
2010-03-05,0,"Troy",5,3,2010
2010-03-06,0,"Troy",6,3,2010
2010-03-07,0,"Troy",7,3,2010
2010-03-08,0,"Troy",8,3,2010
2010-03-09,6.5234375,"Troy",9,3,2010
2010-03-10,0,"Troy",10,3,2010
2010-03-11,0,"Troy",11,3,2010
2010-03-12,3.0625,"Troy",12,3,2010
2010-03-13,4.71875,"Troy",13,3,2010
2010-03-14,1.609375,"Troy",14,3,2010
2010-03-15,0,"Troy",15,3,2010
2010-03-16,0,"Troy",16,3,2010
2010-03-17,0,"Troy",17,3,2010
2010-03-18,0,"Troy",18,3,2010
2010-03-19,0,"Troy",19,3,2010
2010-03-20,0,"Troy",20,3,2010
2010-03-21,0,"Troy",21,3,2010
2010-03-22,11.203125,"Troy",22,3,2010
2010-03-23,0,"Troy",23,3,2010
2010-03-24,0,"Troy",24,3,2010
2010-03-25,0,"Troy",25,3,2010
2010-03-26,4.0390625,"Troy",26,3,2010
2010-03-27,1.7734375,"Troy",27,3,2010
2010-03-28,0,"Troy",28,3,2010
2010-03-29,4.5390625,"Troy",29,3,2010
2010-03-30,13.8828125,"Troy",30,3,2010
2010-03-31,0,"Troy",31,3,2010
2010-04-01,0,"Troy",1,4,2010
2010-04-02,0,"Troy",2,4,2010
2010-04-03,7.71875,"Troy",3,4,2010
2010-04-04,0,"Troy",4,4,2010
2010-04-05,0,"Troy",5,4,2010
2010-04-06,5.6796875,"Troy",6,4,2010
2010-04-07,3.640625,"Troy",7,4,2010
2010-04-08,1.7734375,"Troy",8,4,2010
2010-04-09,2.171875,"Troy",9,4,2010
2010-04-10,0,"Troy",10,4,2010
2010-04-11,0,"Troy",11,4,2010
2010-04-12,0,"Troy",12,4,2010
2010-04-13,6.4921875,"Troy",13,4,2010
2010-04-14,5.4765625,"Troy",14,4,2010
2010-04-15,0,"Troy",15,4,2010
2010-04-16,0,"Troy",16,4,2010
2010-04-17,0,"Troy",17,4,2010
2010-04-18,4.84375,"Troy",18,4,2010
2010-04-19,0,"Troy",19,4,2010
2010-04-20,0,"Troy",20,4,2010
2010-04-21,0,"Troy",21,4,2010
2010-04-22,1.59375,"Troy",22,4,2010
2010-04-23,4.703125,"Troy",23,4,2010
2010-04-24,0,"Troy",24,4,2010
2010-04-25,0,"Troy",25,4,2010
2010-04-26,0,"Troy",26,4,2010
2010-04-27,1.5390625,"Troy",27,4,2010
2010-04-28,31.046875,"Troy",28,4,2010
2010-04-29,7.8203125,"Troy",29,4,2010
2010-04-30,11.6171875,"Troy",30,4,2010
2010-05-01,4.1796875,"Troy",1,5,2010
2010-05-02,9.421875,"Troy",2,5,2010
2010-05-03,9.4375,"Troy",3,5,2010
2010-05-04,7.796875,"Troy",4,5,2010
2010-05-05,0,"Troy",5,5,2010
2010-05-06,1.859375,"Troy",6,5,2010
2010-05-07,1.9375,"Troy",7,5,2010
2010-05-08,0,"Troy",8,5,2010
2010-05-09,1.25,"Troy",9,5,2010
2010-05-10,1.4296875,"Troy",10,5,2010
2010-05-11,0,"Troy",11,5,2010
2010-05-12,0,"Troy",12,5,2010
2010-05-13,0,"Troy",13,5,2010
2010-05-14,0,"Troy",14,5,2010
2010-05-15,0,"Troy",15,5,2010
2010-05-16,0,"Troy",16,5,2010
2010-05-17,0,"Troy",17,5,2010
2010-05-18,0,"Troy",18,5,2010
2010-05-19,1.9609375,"Troy",19,5,2010
2010-05-20,4.546875,"Troy",20,5,2010
2010-05-21,1.03125,"Troy",21,5,2010
2010-05-22,0,"Troy",22,5,2010
2010-05-23,0,"Troy",23,5,2010
2010-05-24,0,"Troy",24,5,2010
2010-05-25,0,"Troy",25,5,2010
2010-05-26,0,"Troy",26,5,2010
2010-05-27,5.046875,"Troy",27,5,2010
2010-05-28,14.8828125,"Troy",28,5,2010
2010-05-29,1.6796875,"Troy",29,5,2010
2010-05-30,1.609375,"Troy",30,5,2010
2010-05-31,0,"Troy",31,5,2010
2010-06-01,12.046875,"Troy",1,6,2010
2010-06-02,3.7109375,"Troy",2,6,2010
2010-06-03,27.7265625,"Troy",3,6,2010
2010-06-04,3.6328125,"Troy",4,6,2010
2010-06-05,9.109375,"Troy",5,6,2010
2010-06-06,0,"Troy",6,6,2010
2010-06-07,5.46875,"Troy",7,6,2010
2010-06-08,2.28125,"Troy",8,6,2010
2010-06-09,2.09375,"Troy",9,6,2010
2010-06-10,10.890625,"Troy",10,6,2010
2010-06-11,1.9296875,"Troy",11,6,2010
2010-06-12,0,"Troy",12,6,2010
2010-06-13,0,"Troy",13,6,2010
2010-06-14,0,"Troy",14,6,2010
2010-06-15,0,"Troy",15,6,2010
2010-06-16,0,"Troy",16,6,2010
2010-06-17,0,"Troy",17,6,2010
2010-06-18,4.890625,"Troy",18,6,2010
2010-06-19,0,"Troy",19,6,2010
2010-06-20,4,"Troy",20,6,2010
2010-06-21,8.21875,"Troy",21,6,2010
2010-06-22,5.796875,"Troy",22,6,2010
2010-06-23,0,"Troy",23,6,2010
2010-06-24,0,"Troy",24,6,2010
2010-06-25,0,"Troy",25,6,2010
2010-06-26,0,"Troy",26,6,2010
2010-06-27,0,"Troy",27,6,2010
2010-06-28,0,"Troy",28,6,2010
2010-06-29,0,"Troy",29,6,2010
2010-06-30,0,"Troy",30,6,2010
2010-07-01,0,"Troy",1,7,2010
2010-07-02,4.3515625,"Troy",2,7,2010
2010-07-03,0,"Troy",3,7,2010
2010-07-04,0,"Troy",4,7,2010
2010-07-05,0,"Troy",5,7,2010
2010-07-06,0,"Troy",6,7,2010
2010-07-07,0,"Troy",7,7,2010
2010-07-08,0,"Troy",8,7,2010
2010-07-09,0,"Troy",9,7,2010
2010-07-10,0,"Troy",10,7,2010
2010-07-11,0,"Troy",11,7,2010
2010-07-12,0,"Troy",12,7,2010
2010-07-13,0,"Troy",13,7,2010
2010-07-14,0,"Troy",14,7,2010
2010-07-15,0,"Troy",15,7,2010
2010-07-16,0,"Troy",16,7,2010
2010-07-17,0,"Troy",17,7,2010
2010-07-18,0,"Troy",18,7,2010
2010-07-19,0,"Troy",19,7,2010
2010-07-20,0,"Troy",20,7,2010
2010-07-21,0,"Troy",21,7,2010
2010-07-22,0,"Troy",22,7,2010
2010-07-23,0,"Troy",23,7,2010
2010-07-24,0,"Troy",24,7,2010
2010-07-25,0,"Troy",25,7,2010
2010-07-26,0,"Troy",26,7,2010
2010-07-27,0,"Troy",27,7,2010
2010-07-28,0,"Troy",28,7,2010
2010-07-29,2.7734375,"Troy",29,7,2010
2010-07-30,0,"Troy",30,7,2010
2010-07-31,0,"Troy",31,7,2010
2010-08-01,0,"Troy",1,8,2010
2010-08-02,0,"Troy",2,8,2010
2010-08-03,0,"Troy",3,8,2010
2010-08-04,0,"Troy",4,8,2010
2010-08-05,0,"Troy",5,8,2010
2010-08-06,0,"Troy",6,8,2010
2010-08-07,0,"Troy",7,8,2010
2010-08-08,0,"Troy",8,8,2010
2010-08-09,0,"Troy",9,8,2010
2010-08-10,0,"Troy",10,8,2010
2010-08-11,0,"Troy",11,8,2010
2010-08-12,0,"Troy",12,8,2010
2010-08-13,0,"Troy",13,8,2010
2010-08-14,0,"Troy",14,8,2010
2010-08-15,0,"Troy",15,8,2010
2010-08-16,0,"Troy",16,8,2010
2010-08-17,0,"Troy",17,8,2010
2010-08-18,0,"Troy",18,8,2010
2010-08-19,0,"Troy",19,8,2010
2010-08-20,0,"Troy",20,8,2010
2010-08-21,0,"Troy",21,8,2010
2010-08-22,0,"Troy",22,8,2010
2010-08-23,0,"Troy",23,8,2010
2010-08-24,0,"Troy",24,8,2010
2010-08-25,0,"Troy",25,8,2010
2010-08-26,0,"Troy",26,8,2010
2010-08-27,0,"Troy",27,8,2010
2010-08-28,0,"Troy",28,8,2010
2010-08-29,0,"Troy",29,8,2010
2010-08-30,0,"Troy",30,8,2010
2010-08-31,0,"Troy",31,8,2010
2010-09-01,11.9765625,"Troy",1,9,2010
2010-09-02,3.828125,"Troy",2,9,2010
2010-09-03,0,"Troy",3,9,2010
2010-09-04,0,"Troy",4,9,2010
2010-09-05,0,"Troy",5,9,2010
2010-09-06,0,"Troy",6,9,2010
2010-09-07,0,"Troy",7,9,2010
2010-09-08,0,"Troy",8,9,2010
2010-09-09,4.2578125,"Troy",9,9,2010
2010-09-10,1.3515625,"Troy",10,9,2010
2010-09-11,0,"Troy",11,9,2010
2010-09-12,0,"Troy",12,9,2010
2010-09-13,0,"Troy",13,9,2010
2010-09-14,0,"Troy",14,9,2010
2010-09-15,0,"Troy",15,9,2010
2010-09-16,0,"Troy",16,9,2010
2010-09-17,3.1328125,"Troy",17,9,2010
2010-09-18,0,"Troy",18,9,2010
2010-09-19,2.9609375,"Troy",19,9,2010
2010-09-20,10.6171875,"Troy",20,9,2010
2010-09-21,3.0390625,"Troy",21,9,2010
2010-09-22,0,"Troy",22,9,2010
2010-09-23,0,"Troy",23,9,2010
2010-09-24,2.6875,"Troy",24,9,2010
2010-09-25,0,"Troy",25,9,2010
2010-09-26,0,"Troy",26,9,2010
2010-09-27,0,"Troy",27,9,2010
2010-09-28,0,"Troy",28,9,2010
2010-09-29,0,"Troy",29,9,2010
2010-09-30,0,"Troy",30,9,2010
2010-10-01,0,"Troy",1,10,2010
2010-10-02,0,"Troy",2,10,2010
2010-10-03,0,"Troy",3,10,2010
2010-10-04,5.9375,"Troy",4,10,2010
2010-10-05,4.40625,"Troy",5,10,2010
2010-10-06,0.78125,"Troy",6,10,2010
2010-10-07,1.0234375,"Troy",7,10,2010
2010-10-08,2,"Troy",8,10,2010
2010-10-09,0.84375,"Troy",9,10,2010
2010-10-10,1.8671875,"Troy",10,10,2010
2010-10-11,4.65625,"Troy",11,10,2010
2010-10-12,0,"Troy",12,10,2010
2010-10-13,0,"Troy",13,10,2010
2010-10-14,0,"Troy",14,10,2010
2010-10-15,0,"Troy",15,10,2010
2010-10-16,0,"Troy",16,10,2010
2010-10-17,0,"Troy",17,10,2010
2010-10-18,0,"Troy",18,10,2010
2010-10-19,0,"Troy",19,10,2010
2010-10-20,0,"Troy",20,10,2010
2010-10-21,0,"Troy",21,10,2010
2010-10-22,0,"Troy",22,10,2010
2010-10-23,0,"Troy",23,10,2010
2010-10-24,5.21875,"Troy",24,10,2010
2010-10-25,16.15625,"Troy",25,10,2010
2010-10-26,17.0234375,"Troy",26,10,2010
2010-10-27,3.2265625,"Troy",27,10,2010
2010-10-28,2.53125,"Troy",28,10,2010
2010-10-29,2.2421875,"Troy",29,10,2010
2010-10-30,3.28125,"Troy",30,10,2010
2010-10-31,9.40625,"Troy",31,10,2010
2010-11-01,4.90625,"Troy",1,11,2010
2010-11-02,2.203125,"Troy",2,11,2010
2010-11-03,0,"Troy",3,11,2010
2010-11-04,0,"Troy",4,11,2010
2010-11-05,0,"Troy",5,11,2010
2010-11-06,0,"Troy",6,11,2010
2010-11-07,0,"Troy",7,11,2010
2010-11-08,12.1875,"Troy",8,11,2010
2010-11-09,0,"Troy",9,11,2010
2010-11-10,2.953125,"Troy",10,11,2010
2010-11-11,0,"Troy",11,11,2010
2010-11-12,1.25,"Troy",12,11,2010
2010-11-13,1.3515625,"Troy",13,11,2010
2010-11-14,2,"Troy",14,11,2010
2010-11-15,3.078125,"Troy",15,11,2010
